,DOG_ID,VIDEO_ID,x_top_left,y_top_left,width,height
2487,517558fa-700f-4341-9c16-df77a667960a,46a99e9f-78d8-4011-910d-99b8a30d9e69,88,163,938,1635
2488,517558fa-700f-4341-9c16-df77a667960a,7676db82-9bc6-4db1-901d-12841a5809d8,9,192,1014,909
2489,517558fa-700f-4341-9c16-df77a667960a,2ce7da98-ddb6-488a-84b4-c8831ee02a43,185,547,857,784
2490,517558fa-700f-4341-9c16-df77a667960a,2fb2decf-e047-460a-8692-52c54bef0fef,684,59,463,719
2491,517558fa-700f-4341-9c16-df77a667960a,6411d188-2731-42b2-aadb-8c1da34be350,854,286,209,245
2492,519e1f0f-cda1-4624-b0b8-f2feea43fae9,0b65f7dc-2144-4c47-9fac-717e1e835785,268,109,201,582
2493,519e1f0f-cda1-4624-b0b8-f2feea43fae9,9d122afe-b47a-43a6-ae0c-6042d3e90a8a,318,193,321,459
2494,519e1f0f-cda1-4624-b0b8-f2feea43fae9,75cc5cfa-6c4a-4ab2-8f24-8788fd74d4ed,123,233,593,789
2495,519e1f0f-cda1-4624-b0b8-f2feea43fae9,f81ba9ec-42ae-44fd-95e1-1dd9047c1b35,140,307,186,299
2496,519e1f0f-cda1-4624-b0b8-f2feea43fae9,9e6d96c1-ef7a-4a86-9316-f6281445e1ce,274,333,417,758
2497,51a316d7-7c1d-4294-a005-700299670262,bb6be690-e7f0-40bb-9a8f-655496191685,575,1043,797,1133
2498,51a316d7-7c1d-4294-a005-700299670262,ebd27656-6a80-4259-8544-9aba48885e36,308,736,1350,2496
2499,51a316d7-7c1d-4294-a005-700299670262,71264d32-7c6d-4336-80c2-24781259389b,113,838,1529,1978
2500,51a316d7-7c1d-4294-a005-700299670262,8d957849-810f-443a-969a-0ec2db9586ab,837,1101,545,781
2501,51a316d7-7c1d-4294-a005-700299670262,b37fed25-ca89-47c5-a780-55106f473b30,655,101,603,806
2502,51a8bfe9-35a9-49ee-989c-07406e161bca,b81a3c8f-632d-412f-93ad-2969c0b90a2d,324,915,240,237
2503,51a8bfe9-35a9-49ee-989c-07406e161bca,54f39e9d-b0fd-4a08-b4f4-7d01e630d42c,1,99,1048,1290
2504,51a8bfe9-35a9-49ee-989c-07406e161bca,2dfd8e2f-e0b2-45e6-b92b-ed6f2f064ec2,38,560,541,579
2505,51a8bfe9-35a9-49ee-989c-07406e161bca,bf644b86-9c3d-43d4-892d-522f07841c63,1,243,1065,1322
2506,51a8bfe9-35a9-49ee-989c-07406e161bca,d99752aa-c0d1-45a6-8321-77b7edbdc38f,686,207,324,464
2507,51a8bfe9-35a9-49ee-989c-07406e161bca,113b41a4-0f62-4634-90d5-68bfaa44f246,369,1002,427,729
2508,51a8bfe9-35a9-49ee-989c-07406e161bca,2e4b22a1-5257-4e3d-afe8-e1736a6da198,708,128,422,662
2509,51a8bfe9-35a9-49ee-989c-07406e161bca,03ac699a-ee86-42b3-831f-4b99e89fea06,883,317,166,333
2510,51a8bfe9-35a9-49ee-989c-07406e161bca,9bedbf38-b9e8-419c-8a49-0b4f8acedc56,655,18,612,754
2511,51a8d009-580e-48fd-b21d-e7e54bdc138d,d6f40083-be46-4a28-a2de-8eb0100f4fe5,347,201,324,697
2512,51a8d009-580e-48fd-b21d-e7e54bdc138d,06eba8d5-928d-45fa-aefc-4170f9161c8d,6,181,555,1084
2513,51a8d009-580e-48fd-b21d-e7e54bdc138d,19bd6a5c-4f57-4102-805f-51276cfce06d,354,307,357,438
2514,51a8d009-580e-48fd-b21d-e7e54bdc138d,1f4661a9-71e5-4fbd-a5a4-0781da1b0ab1,895,47,295,412
2515,51a8d009-580e-48fd-b21d-e7e54bdc138d,b1b96d70-fee7-4e0e-8de6-6756300f7787,655,257,579,407
2516,51a8d009-580e-48fd-b21d-e7e54bdc138d,c792d8a2-1d16-478f-a7cc-4a00cd7f2dd8,804,49,324,406
2517,521ce98a-7ce5-40ac-b7ab-ff7059857076,04a0e029-fb8d-48cf-a329-ae667e1f5ff8,768,697,103,214
2518,521ce98a-7ce5-40ac-b7ab-ff7059857076,31bd8dad-ab5c-474d-b1c1-4a17a2210569,626,83,617,988
2519,521ce98a-7ce5-40ac-b7ab-ff7059857076,a4076ea1-eccf-454c-ac56-53b7395c08ec,734,545,272,323
2520,521ce98a-7ce5-40ac-b7ab-ff7059857076,dd36327b-cc8f-4437-88c7-d64bf345df79,840,365,242,432
2521,521cf12a-6e42-47dc-8409-062ae4e05a91,9bfa1c3e-893e-4527-a5cd-b58c984af124,286,330,388,985
2522,521cf12a-6e42-47dc-8409-062ae4e05a91,8f532b04-76e9-452d-8fd1-b47c8ed3dca6,234,400,580,877
2523,521cf12a-6e42-47dc-8409-062ae4e05a91,c7ef07d3-411c-44a5-8c5c-a7b9533308e7,3,637,634,688
2524,521cf12a-6e42-47dc-8409-062ae4e05a91,0cf67606-785a-4acd-aac3-97712990c4f6,706,401,189,119
2525,521cf12a-6e42-47dc-8409-062ae4e05a91,f63207ff-5a63-47cf-b368-cdb0da89715e,950,337,274,239
2526,52497b9e-d0d4-4567-b8f2-3ceab27bb152,2891f1a6-4b51-426b-a7e2-ccae2cb06fe3,5,154,1061,1728
2527,52497b9e-d0d4-4567-b8f2-3ceab27bb152,2f1bb6ac-f68d-4675-bac7-9f7f2ba48fe0,8,246,1057,1661
2528,52497b9e-d0d4-4567-b8f2-3ceab27bb152,41f6ccd3-1161-45fd-925d-7163d544ca65,72,282,770,1609
2529,52497b9e-d0d4-4567-b8f2-3ceab27bb152,cb12286f-bb8f-4654-90cf-4cf986da4d5a,689,130,578,527
2530,52917c0c-cf24-4b3e-8e64-1d8003a862c6,3e9fdc23-9c4c-4bba-ab0c-4421d0ea79b0,227,822,382,292
2531,52917c0c-cf24-4b3e-8e64-1d8003a862c6,1fce60cd-1f65-4c19-89ea-7f86f63a30d8,94,598,794,762
2532,52917c0c-cf24-4b3e-8e64-1d8003a862c6,6952a31d-9763-4372-96db-ac9becc87fa9,405,656,670,483
2533,52917c0c-cf24-4b3e-8e64-1d8003a862c6,982742c2-5f28-4237-beba-5242123543e3,267,621,662,1072
2534,52917c0c-cf24-4b3e-8e64-1d8003a862c6,f8e466c2-9ac1-426f-82a1-3168b23ab13b,8,470,718,596
2535,52917c0c-cf24-4b3e-8e64-1d8003a862c6,132877d7-ccab-418c-882e-d4d30e4f9c31,840,126,307,230
2536,5295cce4-77a7-4558-9bb3-c288ce2b6b40,89530450-dcf6-4e79-960c-20b3c777e2fa,333,435,532,682
2537,5295cce4-77a7-4558-9bb3-c288ce2b6b40,3f14c777-bf00-4c11-b1da-7ca95f01efb3,4,576,676,512
2538,5295cce4-77a7-4558-9bb3-c288ce2b6b40,d6067a8d-d5a5-4697-8cf2-968f47026daf,864,115,746,574
2539,5295cce4-77a7-4558-9bb3-c288ce2b6b40,63328974-7cd7-4a6e-8b62-6495d728c578,528,797,74,134
2540,5295cce4-77a7-4558-9bb3-c288ce2b6b40,eeeba19f-88ee-4e27-8426-94809bcd8c4b,143,464,493,467
2541,529c4717-5280-4b0a-b745-3d7ce935eb3f,3390d46e-833f-4f5a-b1d2-582106047578,36,512,1029,1382
2542,529c4717-5280-4b0a-b745-3d7ce935eb3f,fe20fc2a-1062-4747-aab7-99635b628b43,148,275,766,1616
2543,529c4717-5280-4b0a-b745-3d7ce935eb3f,9e160e65-0da8-48e6-bd13-5f08eb35d70a,974,164,939,468
2544,529c4717-5280-4b0a-b745-3d7ce935eb3f,c8902790-ab5e-4511-9f52-e6a5d8f3e5cc,4,355,1067,1139
2545,529c4717-5280-4b0a-b745-3d7ce935eb3f,c2851389-af7b-4d5f-b630-f895f739b639,977,401,290,366
2546,52cd5ac1-03d8-4d12-9d40-74ebd1ba8f58,4f5ad678-7aad-47b7-9150-063e90bc6441,180,431,295,412
2547,52cd5ac1-03d8-4d12-9d40-74ebd1ba8f58,5dfb6e10-22c8-47ae-8e8f-2eb9c69e2e70,220,437,497,762
2548,52cd5ac1-03d8-4d12-9d40-74ebd1ba8f58,42c331ea-2c6e-4fde-b592-a63ebf258fb5,254,157,176,502
2549,52cd5ac1-03d8-4d12-9d40-74ebd1ba8f58,be27b4c5-313b-497f-8921-736f26f78ec9,412,547,661,874
2550,52cd5ac1-03d8-4d12-9d40-74ebd1ba8f58,eadf6255-efd2-45d7-a272-28503575fb5e,665,63,600,905
2551,52d67b41-6042-4d7b-8d57-da8e155d3121,2fba10f7-74a0-41ca-aeaa-e8c14f63c33d,5,317,910,1424
2552,52d67b41-6042-4d7b-8d57-da8e155d3121,6f8782a9-e6f6-4b93-87be-5d3449803ae0,9,298,1064,1577
2553,52d67b41-6042-4d7b-8d57-da8e155d3121,e1cf5302-e285-42c0-be1a-eca71fe9bb80,155,451,876,1037
2554,52d67b41-6042-4d7b-8d57-da8e155d3121,57ba82bd-c244-4e29-adc5-73a061d9e52d,725,185,441,884
2555,52d67b41-6042-4d7b-8d57-da8e155d3121,4880d360-feac-4208-bfbf-c7b6f94c1f54,662,4,584,1060
2556,52f2f233-a43f-4109-9c39-3e34ea905f30,e12e6466-4f59-4e5a-969d-38687a76a5e0,281,318,224,552
2557,52f2f233-a43f-4109-9c39-3e34ea905f30,c5b05ba5-907e-4f5c-8b97-9718640aaa31,3,465,467,736
2558,52f2f233-a43f-4109-9c39-3e34ea905f30,1b3965bf-0fa9-4930-865d-ea714dc0da95,268,260,449,911
2559,52f2f233-a43f-4109-9c39-3e34ea905f30,605bf6d0-7365-492b-afb8-50b515325c18,3,617,289,149
2560,52f2f233-a43f-4109-9c39-3e34ea905f30,9e33d5c7-0963-4259-b45e-976be96221bf,686,571,480,477
2561,52f2f233-a43f-4109-9c39-3e34ea905f30,1893b7ca-b0d5-407f-bca2-7ebeb8fe6390,698,337,512,313
2562,52f2f233-a43f-4109-9c39-3e34ea905f30,44590e46-2f86-4d7f-8919-02b715273dd5,677,230,583,843
2563,5310e820-419e-4266-9672-367f315791f1,49d7e483-ca95-4c0c-8fef-0797738a7fcf,352,1418,265,499
2564,5310e820-419e-4266-9672-367f315791f1,8c206a0c-008d-4647-8c5a-67cb08df81fd,749,874,79,137
2565,5310e820-419e-4266-9672-367f315791f1,69669a52-9a71-4e04-85d5-932f6b63821a,315,1302,417,612
2566,5310e820-419e-4266-9672-367f315791f1,27d17a2b-14e2-4d39-a3b0-9b05a3719d73,1159,572,91,225
2567,531c0b4a-42e8-4160-9617-f56cb87cc75b,2bab09f3-3342-46a7-a7e6-7c5815dff6b6,4,205,670,806
2568,531c0b4a-42e8-4160-9617-f56cb87cc75b,e72cd4a8-3b75-4e63-ad88-f9daf86a0377,11,2106,1131,1363
2569,531c0b4a-42e8-4160-9617-f56cb87cc75b,2a26a36a-046f-4e74-becc-48db94f915ef,655,459,336,612
2570,531c0b4a-42e8-4160-9617-f56cb87cc75b,9b36122d-007a-4ebc-b032-8e954cb56674,658,2,604,671
2571,531c0b4a-42e8-4160-9617-f56cb87cc75b,bbeceafc-6b0d-4cf7-b8a3-46aa32723721,730,340,542,733
2572,53303749-93ff-4948-955d-078dbc25ca91,b6c8fd0c-462e-4703-8619-17f00c009da5,11,64,521,852
2573,53303749-93ff-4948-955d-078dbc25ca91,207e30f1-8c22-4692-a638-310e53f4062e,172,187,359,820
2574,53303749-93ff-4948-955d-078dbc25ca91,529cb1f6-d61e-4112-9d7c-6ee591445a71,818,27,449,619
2575,53303749-93ff-4948-955d-078dbc25ca91,a4d8a8db-dcb9-4326-9541-5853f6905e47,782,396,480,315
2576,53303749-93ff-4948-955d-078dbc25ca91,e1730cdc-dba7-471f-9532-4221df90e390,672,9,576,828
2577,535949ee-f28d-4a28-b81b-6a7bda16abc4,aaca812b-c1e7-4769-93e3-4af568ef4503,115,346,569,337
2578,535949ee-f28d-4a28-b81b-6a7bda16abc4,001487b1-7ab7-4b50-8d6c-93a0b8520f9d,47,442,518,273
2579,535949ee-f28d-4a28-b81b-6a7bda16abc4,cc512de5-18ac-4a7b-b899-f5003a1b3a18,115,337,271,401
2580,535949ee-f28d-4a28-b81b-6a7bda16abc4,c99f876f-028a-4e4f-a199-ff56f14d2ecb,330,367,171,380
2581,535949ee-f28d-4a28-b81b-6a7bda16abc4,ddf1fc2d-65e2-480e-b1d9-46be652d1be2,194,235,199,163
2582,535949ee-f28d-4a28-b81b-6a7bda16abc4,3c49f391-2346-4f13-9d49-76f2cee3e98d,26,307,411,676
2583,535949ee-f28d-4a28-b81b-6a7bda16abc4,b2985c84-445d-4de0-a99c-414061ce0629,2,350,626,403
2584,535b5148-3787-4a83-8af0-0cddad634d61,32c2afea-d46f-457a-99a0-7d4509bc5b9b,118,271,498,563
2585,535b5148-3787-4a83-8af0-0cddad634d61,46ce33eb-04bb-4318-9529-06af3079e60f,70,311,418,549
2586,535b5148-3787-4a83-8af0-0cddad634d61,229bc678-f691-402d-ae29-f6c060e54cd1,76,201,385,505
2587,535b5148-3787-4a83-8af0-0cddad634d61,50cc7305-0ca0-4c5d-9f47-d4016e5cf548,32,13,492,751
2588,535b5148-3787-4a83-8af0-0cddad634d61,4b8ad29d-4e64-4774-95ff-57df94ec309f,109,13,970,1891
2589,535b5148-3787-4a83-8af0-0cddad634d61,40ce2e6d-1cf6-477f-8855-8b64673473fd,205,222,511,561
2590,535b5148-3787-4a83-8af0-0cddad634d61,c8beb6ce-42d9-4cf6-a9a8-fd88f3e41051,83,298,169,136
2591,535b5148-3787-4a83-8af0-0cddad634d61,9adf7776-5480-4089-8a79-4b9afcc2f33b,200,98,279,254
2592,535b5148-3787-4a83-8af0-0cddad634d61,a1093879-c301-421a-8d9f-b103bdb53f40,93,515,986,586
2593,535b5148-3787-4a83-8af0-0cddad634d61,7434055b-ae75-4ff2-80ee-8775716a1e2f,794,364,466,491
2594,535b5148-3787-4a83-8af0-0cddad634d61,dd72d213-7053-4741-9882-34e5b685fe27,727,308,531,354
2595,537ce398-940e-4958-a171-6ef70f60d14a,9af38bd4-ce22-4db9-af21-8944c2c8a799,211,454,211,152
2596,537ce398-940e-4958-a171-6ef70f60d14a,23c80159-0e4d-493e-8292-56853685e516,804,412,144,411
2597,537ce398-940e-4958-a171-6ef70f60d14a,a2658c47-587b-424a-98bc-19ba532a355b,710,389,180,443
2598,537ce398-940e-4958-a171-6ef70f60d14a,aeff37f6-d695-4ff5-9eb3-34e35ac70d32,967,338,283,333
2599,537ce398-940e-4958-a171-6ef70f60d14a,f53e2612-560d-4cd6-8873-4f9c7fd7e5e0,662,243,449,385
2600,5388a6cd-28e9-4acb-921c-cf82c5149dec,b814049f-39d7-4911-ae5a-a343e7eebe62,2,0,342,846
2601,5388a6cd-28e9-4acb-921c-cf82c5149dec,3ee60fce-5d8c-4e5d-8ec6-91e0eca5fa44,170,288,308,288
2602,5388a6cd-28e9-4acb-921c-cf82c5149dec,427a2e13-4ed6-40db-9401-53fedd89e7b9,3,150,390,334
2603,5388a6cd-28e9-4acb-921c-cf82c5149dec,d9cff64f-4f78-4b44-af8d-aacae99d6a83,874,513,204,164
2604,5388a6cd-28e9-4acb-921c-cf82c5149dec,d0129712-510d-4e17-8ad8-36b71a2ed579,665,137,600,923
2605,53b8806a-7a79-4cac-8c74-ce17634b4f5e,0cd1137e-63f1-40da-8e1e-b9a89ce00732,155,342,921,1255
2606,53b8806a-7a79-4cac-8c74-ce17634b4f5e,c17b364e-f226-4c45-8aba-c52a70e9f9ef,366,1005,660,883
2607,53b8806a-7a79-4cac-8c74-ce17634b4f5e,21993d7b-780c-42f3-9493-e01b6d388cc6,14,285,600,845
2608,53b8806a-7a79-4cac-8c74-ce17634b4f5e,9265b412-be37-4d73-9643-6b79f68ff687,347,448,719,1450
2609,53b8806a-7a79-4cac-8c74-ce17634b4f5e,45dca02e-94eb-4526-990f-11eedffeeb6b,662,414,358,529
2610,53b8806a-7a79-4cac-8c74-ce17634b4f5e,fbceedb9-613b-46df-b666-a54c1d942055,874,283,381,788
2611,53c31141-0385-4923-b444-37fbac9a6369,9257b410-87d1-4bb4-acca-c021dd412676,2,188,716,1088
2612,53c31141-0385-4923-b444-37fbac9a6369,5ed2d8be-5e4c-4456-93e9-f0c65014bfce,170,1702,1868,916
2613,53c31141-0385-4923-b444-37fbac9a6369,0efe1428-36b0-4bf8-8406-90b4fce7f1c2,659,1632,1490,2182
2614,53c31141-0385-4923-b444-37fbac9a6369,5fff27b7-e1d0-4947-a2ec-9a3872946f01,8,838,1458,1332
2615,53c31141-0385-4923-b444-37fbac9a6369,288eb0f8-2732-4358-9f45-cda588f180f7,975,1018,1180,2566
2616,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,5c1a26ee-8343-4b1b-acf7-fdfd0e147a71,0,10,1079,1353
2617,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,2d6cb0b2-6e49-4604-8339-8dd64306b22c,699,186,376,940
2618,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,3d71d064-7b85-4410-9cc3-c6cfab0a602b,22,61,996,1798
2619,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,6d8be6de-b490-4178-9037-8aea71ba2889,5,358,812,756
2620,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,6b9fa5e8-f516-4152-ac9e-ac368f3aeb9d,115,365,1099,686
2621,53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,64815857-66fc-4552-a6fe-9a5bfac4eb6e,658,283,523,244
2622,53e7cfba-4b44-4eb4-b31e-c8120968be3d,89ecc29f-7c9f-4355-9f22-f31e2fce8ee4,25,115,335,448
2623,53e7cfba-4b44-4eb4-b31e-c8120968be3d,8402acfd-1acb-4376-bf45-fcd37d180a1d,277,736,367,179
2624,53e7cfba-4b44-4eb4-b31e-c8120968be3d,cf762825-c1cf-41a5-ad95-ec21b8eb6ac4,490,267,811,756
2625,53e7cfba-4b44-4eb4-b31e-c8120968be3d,74108c99-0cfe-4d31-881d-b964d21646b3,702,1408,437,1338
2626,53e7cfba-4b44-4eb4-b31e-c8120968be3d,6c1c51ea-1d52-4bf7-9df0-e9640976887d,842,5,389,364
2627,54279498-13eb-4742-956e-0c5eb9f79d6a,37b315bd-2172-4887-8e20-0845013f6205,5,90,1068,1203
2628,54279498-13eb-4742-956e-0c5eb9f79d6a,91ccfaf8-d51f-4ab8-83a2-7466f47472b4,140,547,148,279
2629,54279498-13eb-4742-956e-0c5eb9f79d6a,3fc2c546-60ea-4cbe-8054-feab09087c23,842,508,300,468
2630,54279498-13eb-4742-956e-0c5eb9f79d6a,031bf625-7b73-4102-ae71-d8d9f196d179,744,313,242,387
2631,54279498-13eb-4742-956e-0c5eb9f79d6a,f8685e92-9152-4b14-953e-035e3556afe3,902,248,221,353
2632,543f15fd-00b5-46d1-ae81-c98b5ce298a6,d7100c8a-d9e2-494d-9072-79a2f6e975fe,814,385,336,209
2633,543f15fd-00b5-46d1-ae81-c98b5ce298a6,9c430b42-6cca-49a5-b330-a492ffbefb37,612,746,129,259
2634,543f15fd-00b5-46d1-ae81-c98b5ce298a6,8b52d526-5ae6-486d-a30b-df130c877f1a,3,13,854,960
2635,543f15fd-00b5-46d1-ae81-c98b5ce298a6,e3ddfe65-dfe0-40d3-b1d4-8b43893c1b01,972,11,797,457
2636,543f15fd-00b5-46d1-ae81-c98b5ce298a6,e3069256-0818-415e-8ee4-e1e9ea5f0336,665,256,379,684
2637,5479f6f7-8c40-4afc-96eb-09feddeb2f33,e9a9ac98-f8c5-4d64-80c4-76ebc11885b4,321,386,158,245
2638,5479f6f7-8c40-4afc-96eb-09feddeb2f33,b88f8b9e-0655-4da1-a512-b80b6ce42b79,2,86,301,222
2639,5479f6f7-8c40-4afc-96eb-09feddeb2f33,96abbf64-c7f6-449e-84c9-e5d1cdd9c671,80,9,542,1263
2640,5479f6f7-8c40-4afc-96eb-09feddeb2f33,982af347-b062-4df6-9522-f3ee26e7691d,662,263,576,518
2641,54933942-a527-471e-b362-9f425865b337,297aa9f7-4f16-43c6-9f8a-e667db60bd53,93,78,578,295
2642,54933942-a527-471e-b362-9f425865b337,0ea92bf6-ff7a-4b14-b787-79713a75d663,216,794,740,499
2643,54933942-a527-471e-b362-9f425865b337,24ea2825-7abe-4f9c-bae3-1cb71e55ab04,188,527,562,609
2644,54933942-a527-471e-b362-9f425865b337,5a57bda9-03c4-40bb-a5ba-8b0eb12d943b,871,243,358,830
2645,54933942-a527-471e-b362-9f425865b337,94db1ae1-94c9-4137-ad4d-e0469dfc49e9,660,261,370,698
2646,54abdcaf-095e-4c16-9ebe-fb900528efc8,5e656df2-f472-4073-821f-d8ba7efa9eee,197,432,496,960
2647,54abdcaf-095e-4c16-9ebe-fb900528efc8,078b8094-3de8-4c25-8ae2-bfc26fd05371,660,419,101,72
2648,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,2bdfcc5f-688e-4361-a329-0c6f03a00f49,176,495,259,369
2649,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,3a410cf9-76be-4246-9f52-24ecd7b5027f,924,4,494,426
2650,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,69da1ed6-0ec6-4b1a-a62c-4057e65e614a,9,54,737,1088
2651,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,4209d484-fb7b-409a-b889-3d6d1946539e,5,541,445,384
2652,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,d0bd94ea-d781-4714-a628-a196f13792fd,8,547,789,733
2653,54b3d2fb-6fb7-4067-9a0c-8959e46c2d72,a8123ca3-1c98-49ee-8bd8-db00650a62d8,378,547,193,285
2654,54c16274-1876-4f11-a11b-19a07d559ce8,6b167faa-e577-41ab-9004-6f3dcff1c1ab,758,569,224,88
2655,54c16274-1876-4f11-a11b-19a07d559ce8,02821f3d-a75e-4965-b7dd-534e2b4b799c,670,493,441,292
2656,54c16274-1876-4f11-a11b-19a07d559ce8,8bfc7156-2b0f-4459-8f38-abb0f9493e51,81,605,720,579
2657,54c16274-1876-4f11-a11b-19a07d559ce8,ab475d49-38bd-41a4-b23b-053a3532dce5,147,394,926,979
2658,54c65933-a880-49d6-822b-0b34f41f0e95,873c7753-fa3c-461e-9a14-cc00aed80109,144,356,382,548
2659,54c65933-a880-49d6-822b-0b34f41f0e95,403b2c16-e4db-440c-869f-ba8657c720b6,486,602,491,569
2660,54c65933-a880-49d6-822b-0b34f41f0e95,bebd0594-9d6a-43b9-bab2-060ae80baeed,40,230,358,505
2661,54c65933-a880-49d6-822b-0b34f41f0e95,ded92826-d4f1-4d0a-8034-fa0eb4d796bb,512,307,155,455
2662,54c65933-a880-49d6-822b-0b34f41f0e95,74271197-4353-4d72-a4c2-5977ef73a540,75,201,108,151
2663,54cbfe99-a6d7-4066-932a-d6f237d4bdab,79cd2167-f863-40df-87d4-f1013c53ad1d,188,103,44,36
2664,54cbfe99-a6d7-4066-932a-d6f237d4bdab,0b099ed1-7847-4010-9fe6-515a894ff675,444,310,190,154
2665,54cbfe99-a6d7-4066-932a-d6f237d4bdab,59c6eb6f-15d5-404b-9e70-7a5a95c063a3,960,148,295,396
2666,54cbfe99-a6d7-4066-932a-d6f237d4bdab,093ef573-38ab-49e5-90f2-a841d022c1ca,878,529,154,407
2667,54cbfe99-a6d7-4066-932a-d6f237d4bdab,980e29b8-9d0f-4331-a568-042a1a57fa02,967,337,127,99
2668,54e186a1-5c05-4627-9296-0ffba7368808,c80d15a0-cad5-4c5f-9073-af7f47c8dab9,220,153,166,157
2669,54e186a1-5c05-4627-9296-0ffba7368808,d872265f-1343-4d44-97f9-7459fe43d6f0,176,108,208,248
2670,54e186a1-5c05-4627-9296-0ffba7368808,1fd0d7b5-aaf3-4895-a388-6a2c44b90122,756,349,418,223
2671,54e186a1-5c05-4627-9296-0ffba7368808,2ce09bc2-0463-4f03-9789-8479e1671c88,914,229,293,433
2672,54e186a1-5c05-4627-9296-0ffba7368808,2fc94091-8606-4edb-b09b-1cd5674fc9d3,672,358,442,349
2673,552e12e0-9c33-463a-b714-fc3543cd8f4a,edd4f57d-ea5c-4fbf-8855-ef223bd85fb8,8,371,608,606
2674,552e12e0-9c33-463a-b714-fc3543cd8f4a,9b5c8972-4f26-4dc0-91e1-7e71263c1358,2,58,648,1158
2675,552e12e0-9c33-463a-b714-fc3543cd8f4a,1058d781-7e66-4ecd-8dd0-89497a45508c,257,422,462,564
2676,552e12e0-9c33-463a-b714-fc3543cd8f4a,5e434cf6-83f7-4f51-ba52-cd4df234acf9,20,179,968,1421
2677,552e12e0-9c33-463a-b714-fc3543cd8f4a,eb436ee2-ffcb-4878-a421-d9303e490224,7,0,1054,1558
2678,552e12e0-9c33-463a-b714-fc3543cd8f4a,075898b1-38a3-45d8-9643-a865ed2c3c48,641,405,321,547
2679,552e12e0-9c33-463a-b714-fc3543cd8f4a,6675591e-c5bd-4f86-a886-34d6ac253c18,650,2,608,704
2680,552e12e0-9c33-463a-b714-fc3543cd8f4a,c9ac1e51-5b6a-4aec-9ac9-cd2fe0122ad5,329,2,1581,1073
2681,55aa75e3-9b94-4b0c-ae55-31900b80551e,6d23af9d-7e90-4d84-b242-b2962600333a,30,114,252,275
2682,55aa75e3-9b94-4b0c-ae55-31900b80551e,a3f2a82e-9ab9-456d-8833-b691a6fc0287,39,125,270,180
2683,55aa75e3-9b94-4b0c-ae55-31900b80551e,bd291e71-a601-444d-a80d-b18091e04f76,8,3,1067,1901
2684,55aa75e3-9b94-4b0c-ae55-31900b80551e,cc1b0b98-544b-471a-ae78-fcffa72e0add,727,333,540,734
2685,55f461ae-b1f7-4ce5-95a5-49b58c7128d4,72e1d672-3796-48f5-a056-19b61fbb4788,655,351,255,283
2686,55f461ae-b1f7-4ce5-95a5-49b58c7128d4,231ff8bc-867a-48bc-b34a-b7f79575fe2f,653,374,689,375
2687,55f461ae-b1f7-4ce5-95a5-49b58c7128d4,6076096f-cbd0-4f34-8e03-eaef3ac114a2,864,365,403,481
2688,55f461ae-b1f7-4ce5-95a5-49b58c7128d4,ad8526c2-e64e-419f-ba9b-eab98027ca10,838,355,189,275
2689,5603be4f-bd4d-4352-83f4-0ea609adfa65,94ec1de0-182b-48ba-a108-8afd5a86a460,373,74,536,1520
2690,5603be4f-bd4d-4352-83f4-0ea609adfa65,46ec0edd-5ba5-488a-8792-091dccc88ccb,538,346,594,748
2691,5603be4f-bd4d-4352-83f4-0ea609adfa65,d8d6843e-ada2-430d-8260-f785eedb185b,289,262,786,1652
2692,5603be4f-bd4d-4352-83f4-0ea609adfa65,f0a55ede-23cc-4496-9a6f-2417aba75bd0,429,691,230,426
2693,5603be4f-bd4d-4352-83f4-0ea609adfa65,9f702fa0-f757-445f-9ac6-18569d760e8b,881,299,290,378
2694,56323f45-41a6-46e8-8d1f-de33e44256df,1d81ff62-4fd1-41d7-957d-30945f520e92,143,74,794,1270
2695,56323f45-41a6-46e8-8d1f-de33e44256df,8e6100f1-3893-4863-be64-e655ab86d797,894,1357,1261,1363
2696,56323f45-41a6-46e8-8d1f-de33e44256df,caffcb39-98b9-47b0-9501-31cf65e06fb4,11,1190,1731,1050
2697,56323f45-41a6-46e8-8d1f-de33e44256df,d0c85738-72cf-4925-bfa9-85611b1cfba2,1,624,602,1139
2698,56323f45-41a6-46e8-8d1f-de33e44256df,fced451b-a1c8-4863-baef-243f716a4962,391,758,415,461
2699,56501937-b685-4750-8ebf-fa1d6d9ba367,d5d10cb5-db57-4093-a8c7-08e0260a1f0b,5,518,780,552
2700,56501937-b685-4750-8ebf-fa1d6d9ba367,e2653453-afae-42af-9c19-fe51076c032a,5,288,815,1184
2701,56501937-b685-4750-8ebf-fa1d6d9ba367,0c2fa0b2-fee3-415e-8bdc-f2e8212e6261,1,74,870,1843
